College Code,College Name,College Type,Location,Branch,Category,Year,Rank,Round,Data Source
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Civil Engineering","SCK",2022,82281,"FIRST","historical"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Civil Engineering","SCK",2023,68346,"FIRST","historical"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Civil Engineering","SCK",2024,225000,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Civil Engineering","SCR",2022,76048,"FIRST","historical"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Civil Engineering","SCR",2023,89571,"FIRST","historical"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Civil Engineering","SCR",2024,245800,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Civil Engineering","STG",2022,61725,"FIRST","historical"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Civil Engineering","STG",2023,90786,"FIRST","historical"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Civil Engineering","STG",2024,272000,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Civil Engineering","STK",2023,98119,"FIRST","historical"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Civil Engineering","STK",2024,281900,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Civil Engineering","STR",2023,104430,"FIRST","historical"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Civil Engineering","STR",2024,290000,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Computer Science and Engineering (CSE)","1G",2024,11500,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Computer Science and Engineering (CSE)","1K",2024,17400,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Computer Science and Engineering (CSE)","1R",2024,28900,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Computer Science and Engineering (CSE)","2AG",2024,22500,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Computer Science and Engineering (CSE)","2AK",2024,26100,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Computer Science and Engineering (CSE)","2AR",2024,34800,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Computer Science and Engineering (CSE)","2BG",2024,19000,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Computer Science and Engineering (CSE)","2BK",2024,28500,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Computer Science and Engineering (CSE)","2BR",2024,31900,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Computer Science and Engineering (CSE)","3AG",2024,39800,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Computer Science and Engineering (CSE)","3AK",2024,22200,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Computer Science and Engineering (CSE)","3AR",2024,41100,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Computer Science and Engineering (CSE)","3BG",2024,26100,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Computer Science and Engineering (CSE)","3BK",2024,29800,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Computer Science and Engineering (CSE)","3BR",2024,34200,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Computer Science and Engineering (CSE)","GM",2024,14200,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Computer Science and Engineering (CSE)","SCG",2024,77800,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Computer Science and Engineering (CSE)","SCK",2024,80100,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Computer Science and Engineering (CSE)","SCR",2024,68900,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Computer Science and Engineering (CSE)","STG",2024,107000,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Computer Science and Engineering (CSE)","STK",2024,96000,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Computer Science and Engineering (CSE)","STR",2024,115400,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Data Science","1G",2024,18700,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Data Science","1K",2024,23500,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Data Science","1R",2024,30500,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Data Science","2AG",2024,25800,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Data Science","2AK",2024,28200,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Data Science","2AR",2024,33900,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Data Science","2BG",2024,22200,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Data Science","2BK",2024,32800,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Data Science","2BR",2024,35400,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Data Science","3AG",2024,41500,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Data Science","3AK",2024,29600,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Data Science","3AR",2024,42100,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Data Science","3BG",2024,24700,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Data Science","3BK",2024,32400,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Data Science","3BR",2024,29900,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Data Science","GM",2024,15200,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Data Science","SCG",2024,73800,"FIRST","current"
"68f11529ac0ce5fe833afbca","University of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle","Private","Karnataka, India","Data Science","SCK",2024,79200,"FIRST","current"
